s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.6280223E+003, 4.2410798E+003,-1.0770957E+003,-3.0456450E+003,-2.6577677E+001,-4.1054080E+001, 0.0000000E+000, 0.0000000E+000, 4.7800687E+001, 5.0707356E+001, 2.3654792E-001, 2.3654792E-001
 1.6290040E+003, 4.3075556E+003,-1.1352005E+003,-3.1463078E+003,-3.7637206E+001,-4.0324732E+001, 0.0000000E+000, 0.0000000E+000,-3.8431715E+001,-5.1914646E+001, 2.3654792E-001, 2.3654792E-001
 1.6300104E+003, 4.4777185E+003,-1.1321756E+003,-3.1606973E+003,-3.2432344E+001,-4.1900978E+001, 0.0000000E+000, 0.0000000E+000, 1.2113395E+002, 1.1051230E+002, 2.3654792E-001, 2.3654792E-001
 1.6310023E+003, 4.1093476E+003,-9.8996462E+002,-3.2091829E+003,-1.9535209E+001,-4.1541483E+001, 0.0000000E+000, 0.0000000E+000,-1.4811057E+002,-1.5087660E+002, 2.3654792E-001, 2.3654792E-001
 1.6320190E+003, 4.2681741E+003,-1.1275230E+003,-3.0603701E+003,-3.3593535E+001,-4.1092663E+001, 0.0000000E+000, 0.0000000E+000, 1.2799367E+001, 5.5948235E+000, 2.3654792E-001, 2.3654792E-001
 1.6330065E+003, 4.3971756E+003,-1.1266570E+003,-3.1439054E+003,-2.2815046E+001,-4.1035312E+001, 0.0000000E+000, 0.0000000E+000, 6.7265591E+001, 6.2762837E+001, 2.3654792E-001, 2.3654792E-001
 1.6340128E+003, 4.3195773E+003,-1.0864671E+003,-3.1525363E+003,-2.2944686E+001,-4.1362800E+001, 0.0000000E+000, 0.0000000E+000, 2.3351865E+001, 1.6266475E+001, 2.3654792E-001, 2.3654792E-001
 1.6350010E+003, 4.4068645E+003,-1.1416099E+003,-3.1759891E+003,-3.0421697E+001,-4.1603716E+001, 0.0000000E+000, 0.0000000E+000, 2.6939387E+001, 1.7240108E+001, 2.3654792E-001, 2.3654792E-001
 1.6360194E+003, 4.2138912E+003,-1.0823965E+003,-3.0534341E+003,-2.3787280E+001,-4.0813922E+001, 0.0000000E+000, 0.0000000E+000, 1.1088601E+001, 1.3459463E+001, 2.3654792E-001, 2.3654792E-001
 1.6370157E+003, 4.3912962E+003,-1.0707900E+003,-3.2686712E+003,-2.1177745E+001,-4.1774826E+001, 0.0000000E+000, 0.0000000E+000,-2.9227779E+000,-1.1117493E+001, 2.3654792E-001, 2.3654792E-001
 1.6380120E+003, 4.3052098E+003,-1.1205287E+003,-3.2728418E+003,-2.7825317E+001,-4.1714914E+001, 0.0000000E+000, 0.0000000E+000,-1.5629627E+002,-1.5770098E+002, 2.3654792E-001, 2.3654792E-001
 1.6390083E+003, 4.3140314E+003,-1.0647047E+003,-3.0137336E+003,-3.3015923E+001,-4.2198203E+001, 0.0000000E+000, 0.0000000E+000, 1.6497658E+002, 1.6037900E+002, 2.3654792E-001, 2.3654792E-001
 1.6400045E+003, 4.2294618E+003,-1.0835984E+003,-3.1905730E+003,-5.2795361E+001,-4.1377520E+001, 0.0000000E+000, 0.0000000E+000,-1.1764237E+002,-1.3888245E+002, 2.3654792E-001, 2.3654792E-001
 1.6410094E+003, 4.3571374E+003,-1.0839528E+003,-3.0915267E+003,-4.7241053E+001,-4.1628175E+001, 0.0000000E+000, 0.0000000E+000, 1.1206233E+002, 9.2788697E+001, 2.3654792E-001, 2.3654792E-001
 1.6420116E+003, 4.2517467E+003,-1.0906556E+003,-3.1454841E+003,-3.0042112E+001,-4.1593407E+001, 0.0000000E+000, 0.0000000E+000,-5.2591196E+001,-5.6028552E+001, 2.3654792E-001, 2.3654792E-001
 1.6430138E+003, 4.2472060E+003,-1.0789568E+003,-3.1443413E+003,-2.1754607E+001,-3.9536480E+001, 0.0000000E+000, 0.0000000E+000,-3.3825080E+001,-3.7383061E+001, 2.3654792E-001, 2.3654792E-001
 1.6440160E+003, 4.2680400E+003,-1.0416347E+003,-3.0201080E+003,-2.4567942E+001,-3.9457749E+001, 0.0000000E+000, 0.0000000E+000, 1.4485657E+002, 1.4227163E+002, 2.3654792E-001, 2.3654792E-001
 1.6450157E+003, 4.4720663E+003,-1.0704481E+003,-3.4861414E+003,-2.0606779E+001,-4.1140794E+001, 0.0000000E+000, 0.0000000E+000,-1.4800255E+002,-1.4627071E+002, 2.3654792E-001, 2.3654792E-001
 1.6460116E+003, 4.3443760E+003,-1.1506190E+003,-3.1291578E+003,-2.4869110E+001,-4.1521575E+001, 0.0000000E+000, 0.0000000E+000, 3.7057723E-001,-1.7914265E+000, 2.3654792E-001, 2.3654792E-001
 1.6470074E+003, 4.1579081E+003,-1.0816885E+003,-2.9915668E+003,-3.0115812E+001,-3.9794374E+001, 0.0000000E+000, 0.0000000E+000, 2.1729395E+001, 1.4742698E+001, 2.3654792E-001, 2.3654792E-001
 1.6480033E+003, 4.3898819E+003,-1.0965522E+003,-3.1816762E+003,-2.8616038E+001,-4.0896326E+001, 0.0000000E+000, 0.0000000E+000, 4.2612873E+001, 4.2141246E+001, 2.3654792E-001, 2.3654792E-001
 1.6490171E+003, 4.4613055E+003,-1.1641601E+003,-3.2727437E+003,-5.4368773E+001,-4.2243722E+001, 0.0000000E+000, 0.0000000E+000,-4.8532039E+001,-7.2210910E+001, 2.3654792E-001, 2.3654792E-001
 1.6500016E+003, 4.1548890E+003,-1.0054344E+003,-3.1455380E+003,-2.2580711E+001,-4.1810990E+001, 0.0000000E+000, 0.0000000E+000,-6.1932380E+001,-6.0475037E+001, 2.3654792E-001, 2.3654792E-001
 1.6510070E+003, 4.2109672E+003,-1.1119398E+003,-2.9405123E+003,-1.9845733E+001,-4.0142326E+001, 0.0000000E+000, 0.0000000E+000, 1.0270348E+002, 9.8527001E+001, 2.3654792E-001, 2.3654792E-001
 1.6520125E+003, 4.4697578E+003,-1.0869971E+003,-3.2815398E+003,-2.1855061E+001,-4.1227331E+001, 0.0000000E+000, 0.0000000E+000, 3.8899174E+001, 3.8138479E+001, 2.3654792E-001, 2.3654792E-001
 1.6530011E+003, 4.2274841E+003,-1.0314154E+003,-3.2030271E+003,-3.9658117E+001,-4.1518704E+001, 0.0000000E+000, 0.0000000E+000,-7.1987448E+001,-8.8135279E+001, 2.3654792E-001, 2.3654792E-001
 1.6540149E+003, 4.2763389E+003,-1.1127280E+003,-3.0927843E+003,-5.0688692E+001,-4.1656806E+001, 0.0000000E+000, 0.0000000E+000,-3.1112496E+000,-2.1518870E+001, 2.3654792E-001, 2.3654792E-001
 1.6550024E+003, 4.1284797E+003,-1.0206631E+003,-3.1167816E+003,-2.2163831E+001,-4.1545933E+001, 0.0000000E+000, 0.0000000E+000,-7.0372573E+001,-7.2674758E+001, 2.3654792E-001, 2.3654792E-001
 1.6560146E+003, 4.2195575E+003,-1.0395137E+003,-3.1261882E+003,-2.1500787E+001,-4.1522293E+001, 0.0000000E+000, 0.0000000E+000,-1.9164802E+000,-9.1674858E+000, 2.3654792E-001, 2.3654792E-001
 1.6570062E+003, 4.3008587E+003,-1.0932120E+003,-3.0497030E+003,-3.9283384E+001,-4.1482883E+001, 0.0000000E+000, 0.0000000E+000, 8.8742063E+001, 7.7177453E+001, 2.3654792E-001, 2.3654792E-001
 1.6580039E+003, 4.1852666E+003,-1.0684130E+003,-3.1335356E+003,-3.4812395E+001,-4.0384469E+001, 0.0000000E+000, 0.0000000E+000,-8.0620761E+001,-9.1878932E+001, 2.3654792E-001, 2.3654792E-001
 1.6590120E+003, 4.5192306E+003,-1.1644806E+003,-3.1005361E+003,-3.8949522E+001,-4.1265417E+001, 0.0000000E+000, 0.0000000E+000, 1.7896422E+002, 1.7399908E+002, 2.3654792E-001, 2.3654792E-001
 1.6600118E+003, 4.1988970E+003,-1.0420094E+003,-3.2190686E+003,-4.1465460E+001,-4.2282886E+001, 0.0000000E+000, 0.0000000E+000,-1.2914836E+002,-1.4592930E+002, 2.3654792E-001, 2.3654792E-001
 1.6610153E+003, 4.2779267E+003,-1.0897455E+003,-3.1578830E+003,-4.6953856E+001,-4.2544094E+001, 0.0000000E+000, 0.0000000E+000,-4.3983757E+001,-5.9199758E+001, 2.3654792E-001, 2.3654792E-001
 1.6620005E+003, 4.2830807E+003,-1.1193952E+003,-3.0846372E+003,-3.9589993E+001,-4.2328404E+001, 0.0000000E+000, 0.0000000E+000, 1.0662581E+001,-2.8700882E+000, 2.3654792E-001, 2.3654792E-001
 1.6630059E+003, 4.2476633E+003,-1.0773676E+003,-3.1131266E+003,-4.8007609E+001,-4.1686085E+001, 0.0000000E+000, 0.0000000E+000,-1.9920171E+001,-3.2524526E+001, 2.3654792E-001, 2.3654792E-001
 1.6640111E+003, 4.2845754E+003,-1.1031620E+003,-3.0664251E+003,-3.9568686E+001,-4.1170747E+001, 0.0000000E+000, 0.0000000E+000, 4.6183544E+001, 3.4248924E+001, 2.3654792E-001, 2.3654792E-001
 1.6650165E+003, 4.2863610E+003,-1.0463648E+003,-3.1426201E+003,-3.2054014E+001,-4.1787300E+001, 0.0000000E+000, 0.0000000E+000, 3.3802433E+001, 2.3534803E+001, 2.3654792E-001, 2.3654792E-001
 1.6660016E+003, 4.2676503E+003,-1.0524291E+003,-3.1979368E+003,-4.7023057E+001,-4.1983824E+001, 0.0000000E+000, 0.0000000E+000,-5.7894407E+001,-7.1722604E+001, 2.3654792E-001, 2.3654792E-001
 1.6670070E+003, 4.3774300E+003,-1.1318144E+003,-3.0647603E+003,-4.3065660E+001,-4.1413577E+001, 0.0000000E+000, 0.0000000E+000, 1.1420954E+002, 9.6376095E+001, 2.3654792E-001, 2.3654792E-001
 1.6680183E+003, 4.2744242E+003,-1.0423572E+003,-3.2055168E+003,-5.2056766E+001,-4.1341758E+001, 0.0000000E+000, 0.0000000E+000,-4.3574207E+001,-6.6848372E+001, 2.3654792E-001, 2.3654792E-001
 1.6690128E+003, 4.3461094E+003,-1.1269028E+003,-3.1233792E+003,-5.2437244E+001,-4.0943787E+001, 0.0000000E+000, 0.0000000E+000, 2.4468813E+001, 2.4463915E+000, 2.3654792E-001, 2.3654792E-001
 1.6700128E+003, 4.2828588E+003,-1.0449317E+003,-3.2785694E+003,-2.0716892E+001,-4.2345358E+001, 0.0000000E+000, 0.0000000E+000,-1.0616621E+002,-1.0370457E+002, 2.3654792E-001, 2.3654792E-001
 1.6710129E+003, 4.3732240E+003,-1.0853931E+003,-3.1158031E+003,-2.0774829E+001,-4.3082408E+001, 0.0000000E+000, 0.0000000E+000, 1.1030042E+002, 1.0817063E+002, 2.3654792E-001, 2.3654792E-001
 1.6720129E+003, 4.2774905E+003,-1.0657150E+003,-3.2208097E+003,-4.0015949E+001,-4.3341668E+001, 0.0000000E+000, 0.0000000E+000,-8.3893443E+001,-9.2391847E+001, 2.3654792E-001, 2.3654792E-001
 1.6730131E+003, 4.2375046E+003,-1.0247668E+003,-3.1299606E+003,-2.7434695E+001,-4.2459343E+001, 0.0000000E+000, 0.0000000E+000, 3.2240028E+001, 1.2883121E+001, 2.3654792E-001, 2.3654792E-001
 1.6740131E+003, 4.1796858E+003,-1.0233368E+003,-3.0946653E+003,-2.1500025E+001,-4.1774501E+001, 0.0000000E+000, 0.0000000E+000,-5.8625263E+000,-1.5908074E+000, 2.3654792E-001, 2.3654792E-001
 1.6750131E+003, 4.1991418E+003,-1.0546007E+003,-3.0920471E+003,-1.9752323E+001,-4.1282989E+001, 0.0000000E+000, 0.0000000E+000, 2.4666146E+000,-8.5412692E+000, 2.3654792E-001, 2.3654792E-001
 1.6760132E+003, 4.5006701E+003,-1.1652778E+003,-3.2921666E+003,-2.4539633E+001,-4.1795379E+001, 0.0000000E+000, 0.0000000E+000,-3.2537585E+001,-2.3109302E+001, 2.3654792E-001, 2.3654792E-001
 1.6770132E+003, 4.3448049E+003,-1.0885344E+003,-3.1485444E+003,-2.1259778E+001,-4.2425373E+001, 0.0000000E+000, 0.0000000E+000, 5.0203680E+001, 4.4040963E+001, 2.3654792E-001, 2.3654792E-001
 1.6780133E+003, 4.3014063E+003,-1.0851802E+003,-3.1776990E+003,-3.4647067E+001,-4.2556149E+001, 0.0000000E+000, 0.0000000E+000,-2.7464850E+001,-3.8676214E+001, 2.3654792E-001, 2.3654792E-001
 1.6790133E+003, 4.2286689E+003,-1.0339351E+003,-3.1572581E+003,-2.2842546E+001,-4.2006868E+001, 0.0000000E+000, 0.0000000E+000,-2.3094679E+001,-2.7373738E+001, 2.3654792E-001, 2.3654792E-001
 1.6800133E+003, 4.3145977E+003,-1.1001731E+003,-3.1318949E+003,-2.2212212E+001,-4.2442257E+001, 0.0000000E+000, 0.0000000E+000, 2.2235178E+001, 1.7875278E+001, 2.3654792E-001, 2.3654792E-001
 1.6810134E+003, 4.1950660E+003,-1.0328911E+003,-3.1268865E+003,-3.5470267E+001,-4.2026096E+001, 0.0000000E+000, 0.0000000E+000,-3.0935664E+001,-4.2208046E+001, 2.3654792E-001, 2.3654792E-001
 1.6820134E+003, 4.2941111E+003,-1.1105371E+003,-3.1604142E+003,-2.4360378E+001,-4.1802480E+001, 0.0000000E+000, 0.0000000E+000,-3.7028322E+001,-4.3002980E+001, 2.3654792E-001, 2.3654792E-001
 1.6830066E+003, 4.3216792E+003,-1.1254385E+003,-3.0358866E+003,-2.8144596E+001,-4.1519654E+001, 0.0000000E+000, 0.0000000E+000, 1.0057370E+002, 9.0689842E+001, 2.3654792E-001, 2.3654792E-001
 1.6840074E+003, 4.2795300E+003,-1.0644275E+003,-3.1302545E+003,-2.1419315E+001,-4.1405507E+001, 0.0000000E+000, 0.0000000E+000, 3.5601417E+001, 2.2023174E+001, 2.3654792E-001, 2.3654792E-001
 1.6850181E+003, 4.4115204E+003,-1.1072676E+003,-3.2671244E+003,-2.9628795E+001,-4.2310736E+001, 0.0000000E+000, 0.0000000E+000,-3.2596084E+001,-3.4811167E+001, 2.3654792E-001, 2.3654792E-001
 1.6860072E+003, 4.3079850E+003,-1.1285063E+003,-3.1625323E+003,-2.9222171E+001,-4.2346309E+001, 0.0000000E+000, 0.0000000E+000,-6.1447129E+001,-5.4622047E+001, 2.3654792E-001, 2.3654792E-001
 1.6870178E+003, 4.3430736E+003,-1.0959817E+003,-3.1531919E+003,-2.7028842E+001,-4.2703339E+001, 0.0000000E+000, 0.0000000E+000, 3.1508642E+001, 2.4167871E+001, 2.3654792E-001, 2.3654792E-001
 1.6880070E+003, 4.2308706E+003,-1.0461660E+003,-3.1809037E+003,-2.2293162E+001,-4.2497994E+001, 0.0000000E+000, 0.0000000E+000,-5.3077377E+001,-6.0990279E+001, 2.3654792E-001, 2.3654792E-001
 1.6890176E+003, 4.2100225E+003,-1.0517842E+003,-3.0903893E+003,-2.1347643E+001,-4.2603973E+001, 0.0000000E+000, 0.0000000E+000, 3.4181609E-001, 3.8974032E+000, 2.3654792E-001, 2.3654792E-001
 1.6900067E+003, 4.2514601E+003,-1.0993449E+003,-3.0734597E+003,-2.0147761E+001,-4.2430443E+001, 0.0000000E+000, 0.0000000E+000, 2.2795964E+001, 1.6077368E+001, 2.3654792E-001, 2.3654792E-001
 1.6910140E+003, 4.2945394E+003,-1.0563058E+003,-3.1717911E+003,-2.0190232E+001,-4.2182121E+001, 0.0000000E+000, 0.0000000E+000, 1.2969514E+001, 4.0701565E+000, 2.3654792E-001, 2.3654792E-001
 1.6920126E+003, 4.2398528E+003,-1.0511016E+003,-3.1066007E+003,-2.0472420E+001,-4.2000287E+001, 0.0000000E+000, 0.0000000E+000, 2.4102941E+001, 1.9677837E+001, 2.3654792E-001, 2.3654792E-001
 1.6930110E+003, 4.2307058E+003,-1.0503100E+003,-3.1685456E+003,-4.6185769E+001,-4.2030221E+001, 0.0000000E+000, 0.0000000E+000,-7.0291404E+001,-7.6365763E+001, 2.3654792E-001, 2.3654792E-001
 1.6940095E+003, 4.3163333E+003,-1.0764754E+003,-3.0812627E+003,-3.2476947E+001,-4.2615836E+001, 0.0000000E+000, 0.0000000E+000, 1.0236329E+002, 8.3502395E+001, 2.3654792E-001, 2.3654792E-001
 1.6950079E+003, 4.2635228E+003,-1.0488108E+003,-3.2256008E+003,-2.8531059E+001,-4.3016915E+001, 0.0000000E+000, 0.0000000E+000,-8.0440003E+001,-8.2436747E+001, 2.3654792E-001, 2.3654792E-001
 1.6960065E+003, 4.1862038E+003,-1.0375388E+003,-3.0864183E+003,-2.0660209E+001,-4.2296187E+001, 0.0000000E+000, 0.0000000E+000, 4.9543300E-001,-7.0965786E-001, 2.3654792E-001, 2.3654792E-001
 1.6970049E+003, 4.1880243E+003,-1.0654525E+003,-2.9822875E+003,-2.1206344E+001,-4.1595489E+001, 0.0000000E+000, 0.0000000E+000, 7.3865978E+001, 7.7482466E+001, 2.3654792E-001, 2.3654792E-001
 1.6980034E+003, 4.4010214E+003,-1.0877923E+003,-3.2568325E+003,-2.0946872E+001,-4.1271230E+001, 0.0000000E+000, 0.0000000E+000, 1.0890127E+000,-5.8214827E+000, 2.3654792E-001, 2.3654792E-001
 1.6990210E+003, 4.3893276E+003,-1.0610875E+003,-3.1546564E+003,-4.7736150E+001,-4.1793202E+001, 0.0000000E+000, 0.0000000E+000, 1.0263243E+002, 8.4054372E+001, 2.3654792E-001, 2.3654792E-001
 1.7000115E+003, 4.1101741E+003,-1.0237642E+003,-3.2000600E+003,-3.0612990E+001,-4.1274065E+001, 0.0000000E+000, 0.0000000E+000,-1.8079295E+002,-1.8553710E+002, 2.3654792E-001, 2.3654792E-001
 1.7010028E+003, 4.3963886E+003,-1.1041480E+003,-3.1344408E+003,-2.2445546E+001,-4.2550617E+001, 0.0000000E+000, 0.0000000E+000, 8.9068858E+001, 9.2803595E+001, 2.3654792E-001, 2.3654792E-001
 1.7020010E+003, 4.1838948E+003,-1.0204667E+003,-3.2575159E+003,-3.2248768E+001,-4.1958567E+001, 0.0000000E+000, 0.0000000E+000,-1.4673019E+002,-1.6829513E+002, 2.3654792E-001, 2.3654792E-001
 1.7030160E+003, 4.2918100E+003,-1.0076033E+003,-3.1925365E+003,-2.9628874E+001,-4.2515003E+001, 0.0000000E+000, 0.0000000E+000, 1.2164280E+001, 1.9526337E+001, 2.3654792E-001, 2.3654792E-001
 1.7040070E+003, 4.2153409E+003,-1.0966855E+003,-3.0878715E+003,-2.6028239E+001,-4.2216367E+001, 0.0000000E+000, 0.0000000E+000,-2.7568279E+001,-3.7460751E+001, 2.3654792E-001, 2.3654792E-001
 1.7050118E+003, 4.2755487E+003,-1.0863377E+003,-3.0533180E+003,-2.0028145E+001,-4.1259412E+001, 0.0000000E+000, 0.0000000E+000, 7.0595877E+001, 7.4605411E+001, 2.3654792E-001, 2.3654792E-001
 1.7060166E+003, 4.3517797E+003,-1.0935096E+003,-3.1978620E+003,-2.3747662E+001,-4.1457729E+001, 0.0000000E+000, 0.0000000E+000, 2.6445458E+000,-4.7972596E+000, 2.3654792E-001, 2.3654792E-001
 1.7070021E+003, 4.3584483E+003,-1.0797022E+003,-3.2019012E+003,-3.0822694E+001,-4.1797333E+001, 0.0000000E+000, 0.0000000E+000, 1.1760008E+001, 4.2247839E+000, 2.3654792E-001, 2.3654792E-001
 1.7080167E+003, 4.2510451E+003,-9.9253966E+002,-3.1719164E+003,-6.0003536E+001,-4.2270555E+001, 0.0000000E+000, 0.0000000E+000, 1.6849059E+000,-1.5685007E+001, 2.3654792E-001, 2.3654792E-001
 1.7090188E+003, 4.2241452E+003,-1.0964917E+003,-3.1020214E+003,-3.5510791E+001,-4.1735209E+001, 0.0000000E+000, 0.0000000E+000,-3.7350035E+001,-5.1613937E+001, 2.3654792E-001, 2.3654792E-001
 1.7100004E+003, 4.4305440E+003,-1.1153349E+003,-3.1642513E+003,-2.7543101E+001,-4.2295558E+001, 0.0000000E+000, 0.0000000E+000, 8.9432235E+001, 8.1119083E+001, 2.3654792E-001, 2.3654792E-001
 1.7110049E+003, 4.1844235E+003,-1.0130735E+003,-3.1823932E+003,-6.5513321E+001,-4.1901612E+001, 0.0000000E+000, 0.0000000E+000,-9.6054105E+001,-1.1845806E+002, 2.3654792E-001, 2.3654792E-001
 1.7120012E+003, 4.2940088E+003,-1.0667338E+003,-3.2085052E+003,-4.7022490E+001,-4.2684672E+001, 0.0000000E+000, 0.0000000E+000,-5.2914248E+001,-7.0937292E+001, 2.3654792E-001, 2.3654792E-001
 1.7130208E+003, 4.2848602E+003,-1.0935110E+003,-3.0526818E+003,-2.0749632E+001,-4.2314781E+001, 0.0000000E+000, 0.0000000E+000, 7.5296622E+001, 7.5603060E+001, 2.3654792E-001, 2.3654792E-001
 1.7140195E+003, 4.1521287E+003,-1.0430496E+003,-3.0409643E+003,-3.4314434E+001,-4.1850450E+001, 0.0000000E+000, 0.0000000E+000, 1.2556058E+001,-8.0500686E+000, 2.3654792E-001, 2.3654792E-001
 1.7150038E+003, 4.2924815E+003,-1.0889524E+003,-3.0850473E+003,-2.5384099E+001,-4.1268477E+001, 0.0000000E+000, 0.0000000E+000, 3.9632285E+001, 5.1829237E+001, 2.3654792E-001, 2.3654792E-001
 1.7160009E+003, 4.3529046E+003,-1.0567955E+003,-3.3807752E+003,-2.2093446E+001,-4.2578952E+001, 0.0000000E+000, 0.0000000E+000,-1.4509474E+002,-1.4933853E+002, 2.3654792E-001, 2.3654792E-001
 1.7170186E+003, 4.2826085E+003,-1.0681631E+003,-3.0549460E+003,-2.1881328E+001,-4.2712587E+001, 0.0000000E+000, 0.0000000E+000, 9.8630852E+001, 9.4905451E+001, 2.3654792E-001, 2.3654792E-001
 1.7180160E+003, 4.2379903E+003,-1.0530264E+003,-3.1382374E+003,-2.1153837E+001,-4.2771730E+001, 0.0000000E+000, 0.0000000E+000,-1.0313498E+001,-1.7199117E+001, 2.3654792E-001, 2.3654792E-001
 1.7190133E+003, 4.2273489E+003,-1.0470867E+003,-3.1192040E+003,-2.3997265E+001,-4.2239055E+001, 0.0000000E+000, 0.0000000E+000, 2.8486078E+000,-5.1780567E+000, 2.3654792E-001, 2.3654792E-001
 1.7200107E+003, 4.3227796E+003,-1.1012651E+003,-3.1693281E+003,-3.1156871E+001,-4.2349171E+001, 0.0000000E+000, 0.0000000E+000,-1.6819341E+001,-2.1319720E+001, 2.3654792E-001, 2.3654792E-001
 1.7210082E+003, 4.2776858E+003,-1.0531823E+003,-3.1604593E+003,-1.9370736E+001,-4.2703038E+001, 0.0000000E+000, 0.0000000E+000, 1.4955057E+000, 1.9704467E+000, 2.3654792E-001, 2.3654792E-001
 1.7220055E+003, 4.2037781E+003,-1.0426083E+003,-3.1082601E+003,-1.9759570E+001,-4.2205403E+001, 0.0000000E+000, 0.0000000E+000,-3.9047477E-001,-9.0552975E+000, 2.3654792E-001, 2.3654792E-001
 1.7230029E+003, 4.2381364E+003,-1.0484412E+003,-3.1306011E+003,-1.9976389E+001,-4.2365470E+001, 0.0000000E+000, 0.0000000E+000,-5.8752707E+000,-3.2477339E+000, 2.3654792E-001, 2.3654792E-001
 1.7240002E+003, 4.3564421E+003,-1.1319603E+003,-3.1382187E+003,-1.9529231E+001,-4.2995970E+001, 0.0000000E+000, 0.0000000E+000, 2.5508422E+001, 2.3737881E+001, 2.3654792E-001, 2.3654792E-001
 1.7250181E+003, 4.2761466E+003,-1.0896316E+003,-3.1264456E+003,-1.9646360E+001,-4.2908494E+001, 0.0000000E+000, 0.0000000E+000, 3.3968264E+000,-2.4854145E+000, 2.3654792E-001, 2.3654792E-001
 1.7260154E+003, 4.2653485E+003,-1.0719093E+003,-3.1160586E+003,-2.1440990E+001,-4.2518305E+001, 0.0000000E+000, 0.0000000E+000, 6.3210610E+000, 1.3421294E+001, 2.3654792E-001, 2.3654792E-001
 1.7270128E+003, 4.2889397E+003,-1.0505825E+003,-3.1700106E+003,-2.9126937E+001,-4.2946335E+001, 0.0000000E+000, 0.0000000E+000, 1.5545839E+001,-3.7267490E+000, 2.3654792E-001, 2.3654792E-001
 1.7280101E+003, 4.0985690E+003,-1.0388654E+003,-3.0722137E+003,-2.8655952E+001,-4.2387288E+001, 0.0000000E+000, 0.0000000E+000,-7.7032064E+001,-8.3553354E+001, 2.3654792E-001, 2.3654792E-001
 1.7290076E+003, 4.2808612E+003,-1.1189227E+003,-3.0870887E+003,-2.1549599E+001,-4.1713969E+001, 0.0000000E+000, 0.0000000E+000, 1.0571350E+001, 1.1586216E+001, 2.3654792E-001, 2.3654792E-001
 1.7300111E+003, 4.2854269E+003,-1.0684037E+003,-3.1210904E+003,-4.0107837E+001,-4.1802047E+001, 0.0000000E+000, 0.0000000E+000, 3.3902188E+001, 1.4022923E+001, 2.3654792E-001, 2.3654792E-001
 1.7310187E+003, 4.3351555E+003,-1.0850764E+003,-3.1116716E+003,-5.3396946E+001,-4.1910699E+001, 0.0000000E+000, 0.0000000E+000, 5.1355615E+001, 4.3099912E+001, 2.3654792E-001, 2.3654792E-001
 1.7320179E+003, 4.2875482E+003,-1.0786660E+003,-3.2587909E+003,-3.3859423E+001,-4.2538928E+001, 0.0000000E+000, 0.0000000E+000,-1.0481416E+002,-1.2630710E+002, 2.3654792E-001, 2.3654792E-001
 1.7330137E+003, 4.2948316E+003,-1.0888340E+003,-2.9843871E+003,-2.2941499E+001,-4.1672623E+001, 0.0000000E+000, 0.0000000E+000, 1.5178785E+002, 1.5699628E+002, 2.3654792E-001, 2.3654792E-001
 1.7340054E+003, 4.2876710E+003,-1.0972196E+003,-3.1284935E+003,-1.9114341E+001,-4.1517472E+001, 0.0000000E+000, 0.0000000E+000, 6.3728703E+000, 1.3261541E+000, 2.3654792E-001, 2.3654792E-001
 1.7350168E+003, 4.2541727E+003,-1.0639847E+003,-3.2744629E+003,-2.0553845E+001,-4.1616966E+001, 0.0000000E+000, 0.0000000E+000,-1.4413139E+002,-1.4644569E+002, 2.3654792E-001, 2.3654792E-001
 1.7360059E+003, 4.2566514E+003,-1.0586460E+003,-3.1217913E+003,-2.4282616E+001,-4.2310985E+001, 0.0000000E+000, 0.0000000E+000, 1.1450523E+001, 9.6205532E+000, 2.3654792E-001, 2.3654792E-001
 1.7370145E+003, 4.3500990E+003,-1.1210933E+003,-3.1386043E+003,-2.2013374E+001,-4.2987846E+001, 0.0000000E+000, 0.0000000E+000, 3.4167766E+001, 2.5400280E+001, 2.3654792E-001, 2.3654792E-001
 1.7380055E+003, 4.1615817E+003,-1.0398343E+003,-3.0538859E+003,-2.6122127E+001,-4.2168568E+001, 0.0000000E+000, 0.0000000E+000, 5.3029353E+000,-4.2929569E-001, 2.3654792E-001, 2.3654792E-001
 1.7390063E+003, 4.2093428E+003,-1.0165928E+003,-3.0140528E+003,-3.4692140E+001,-4.2385458E+001, 0.0000000E+000, 0.0000000E+000, 1.0863599E+002, 1.0161953E+002, 2.3654792E-001, 2.3654792E-001
 1.7400072E+003, 4.3976614E+003,-1.1040367E+003,-3.2870020E+003,-5.0238246E+001,-4.2649005E+001, 0.0000000E+000, 0.0000000E+000,-6.6218321E+001,-8.6264598E+001, 2.3654792E-001, 2.3654792E-001
 1.7410081E+003, 4.3341898E+003,-1.1172244E+003,-3.1629348E+003,-3.4355715E+001,-4.2549472E+001, 0.0000000E+000, 0.0000000E+000,-1.4526710E+001,-2.2874650E+001, 2.3654792E-001, 2.3654792E-001
 1.7420089E+003, 4.2327286E+003,-1.0557161E+003,-3.1501132E+003,-4.0926376E+001,-4.2472509E+001, 0.0000000E+000, 0.0000000E+000,-5.3335544E+001,-5.6499579E+001, 2.3654792E-001, 2.3654792E-001
